GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,6665.4188655,19.57808549,85.16642364,,,4235.097,0.0066,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
C.  Metal industry,22942.48293261,0.2115336,0.084492,,1534.068,,0.0081,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2459.0904336,,0.00292845,,,,,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,17.36,185.964,,0.0035,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,2428.26113384881,6.926073717,,,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,0.39977751,5.74256476,,,,0.25588894161,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,593.9010770000001,,Summary1.As1,GERMANY,1994,Subsector,2.  Industrial processes and product use
