GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,7992.7679094,20.20774283,74.77226246,,,3108.805,0.008,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
C.  Metal industry,22094.75723185,0.36531551,0.05991531,,1122.3,,0.008802,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2609.72879689,,0.00316433,,,,,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,17.077648652,304.0152461567,,0.00222209205,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,3837.9049380374,69.394210445,,,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,0.67819379,4.95002806,,,,0.24890766753,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,661.0271342,,Summary1.As1,GERMANY,1997,Subsector,2.  Industrial processes and product use
