GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,6635.6311283,18.11610779,75.85577274,,,4246.763,0.00627,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
C.  Metal industry,21507.14002726,0.22737,0.0764025,,1842.12,,0.00805,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2883.13874784,,0.00278684,,,,,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,23.56,185.964,,0.004,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,2244.71490091729,1.822157876,,,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,0.34528393,6.00963745,,,,0.24367962168,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,300.107572,,Summary1.As1,GERMANY,1993,Subsector,2.  Industrial processes and product use
