GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,7924.1792307,19.60499982,79.06097374,,,4470.5,0.007,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
C.  Metal industry,20794.01565958,0.3792456,0.05630033,,1618.77,,0.008247,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2541.00654296,,0.00307361,,,,,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,14.337360376,239.8963110327,,0.00207375731,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,2389.66333769446,20.069031593,,,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,0.45496375,5.47541554,,,,0.26632615165,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,597.3232594,,Summary1.As1,GERMANY,1995,Subsector,2.  Industrial processes and product use
