GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,7271.8592396,21.4486875,31.81340888,,,790.124,0.00299268,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
C.  Metal industry,12820.96545021,0.22535878,0.04054245,7.6843,186.1572,,0.004525455,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2031.38688523,,0.00508264,,,,,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,7.968954984,123.3472609276,,0.00218204995,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,9448.74934167926,64.236715694,,,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,1.31454065,1.24934042,0.182,0.1539,,0.11935781137,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,339.18293303499996,,Summary1.As1,GERMANY,2009,Subsector,2.  Industrial processes and product use
