GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Chemical industry,7049.17072681,16.6053248,82.62504604,,,4256.178,0.0059,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
C.  Metal industry,21048.1788165,0.335426,0.079833,,1989.18,,0.008,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2863.39937308,,0.00264061,,,,,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,29.76,175.92375,,0.004,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,229.131326411,,,,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,0.29047352,6.27662855,,,,0.21182838295,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,296.476091,,Summary1.As1,GERMANY,1992,Subsector,2.  Industrial processes and product use
