GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),193253.4208359335,,,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
                                           Sectoral approach(2),190926.6960988005,31.91188090491506,3.66894093413459,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
1.  Energy industries,95661.214,1.341098,1.232165,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,28183.108,2.44764,0.416222,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
3.  Transport,21660.2048823705,6.17708829146506,1.40173608434659,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
4.  Other sectors,13068.09521643,18.43705461345,0.270217849788,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
5.  Other,32354.074,3.509,0.3486,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,13831.196606789168,1145.6284342942386,0.10897679865968,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
1.  Solid fuels,1743.0753321763775,343.41774690380004,0.0238231557,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,12088.121274612791,802.2106873904386,0.08515364295968,,,,Summary1.As1,KAZAKHSTAN,2009,Subsector,1. Energy
