GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,290.613714079227,133.11123022493956,13.70949837463601,Summary1.As2,CZECH REPUBLIC,2011,Sector
"4.  Land use, land-use change and forestry  (4)",-7566.533346990915,0.9874172796811,0.07402522785875,Summary1.As2,CZECH REPUBLIC,2011,Sector
5.  Waste,94.68317869595467,166.74434818977238,0.78652361912011,Summary1.As2,CZECH REPUBLIC,2011,Sector
