GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,669.6000088733039,0.004649578,0.0183184,Summary1.As3,CZECH REPUBLIC,1990,Sector
CO2 emissions from biomass,6445.393968726925,,,Summary1.As3,CZECH REPUBLIC,1990,Sector
Long-term storage of C in waste disposal sites,15558.29815757903,,,Summary1.As3,CZECH REPUBLIC,1990,Sector
Indirect N2O,,,3.68418487582965,Summary1.As3,CZECH REPUBLIC,1990,Sector
Indirect CO2,1952.212396333911,,,Summary1.As3,CZECH REPUBLIC,1990,Sector
