GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,1083.599846390735,0.0074476,0.0294464,Summary1.As3,CZECH REPUBLIC,2008,Sector
CO2 emissions from biomass,10572.147883353337,,,Summary1.As3,CZECH REPUBLIC,2008,Sector
Long-term storage of C in waste disposal sites,33937.88504502131,,,Summary1.As3,CZECH REPUBLIC,2008,Sector
Indirect N2O,,,1.31924609186335,Summary1.As3,CZECH REPUBLIC,2008,Sector
Indirect CO2,1092.1538813710142,,,Summary1.As3,CZECH REPUBLIC,2008,Sector
