GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,387.24998318244195,0.002651634,0.0105288,Summary1.As3,CZECH REPUBLIC,1997,Sector
CO2 emissions from biomass,6450.803036452409,,,Summary1.As3,CZECH REPUBLIC,1997,Sector
Long-term storage of C in waste disposal sites,21624.822013168054,,,Summary1.As3,CZECH REPUBLIC,1997,Sector
Indirect N2O,,,1.65735424608659,Summary1.As3,CZECH REPUBLIC,1997,Sector
Indirect CO2,1487.0306376873493,,,Summary1.As3,CZECH REPUBLIC,1997,Sector
