GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,41045.309576910266,467.36124922244596,19.76541555872828,0.00971063847,0.00018135247657,Summary1.As1,BULGARIA,1992,Total
