GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,5079188.802620015,30549.795913881,1609.9053274245439,103783.53003401155,9261.400691481154,5410.6946954000005,0.70185438824619,Summary1.As1,USA,2002,Total
