GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),73.34332960640192,,,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
                                           Sectoral approach(2),73.50704318781902,0.00594437484504,0.00666030381591,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
1.  Energy industries,20.74027954422368,7.884614379e-05,0.00429644822708,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,2.42065218569396,9.452437444e-05,0.00053262048495,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
3.  Transport,27.73740643383043,0.0054483186213,0.0015460792459,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
4.  Other sectors,22.60870502407095,0.00032268570551,0.00028515585798,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
B. Fugitive emissions from fuels,0.0003519,0.0227639661,,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.0003519,0.0227639661,,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.04435603405827,8.85400673e-06,2.07378106e-06,,,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,6.53590513435144,0.0095364,,Summary1.As1,MONACCO,2014,Subsector,1. Energy
