GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),98.69283413492202,,,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
                                           Sectoral approach(2),99.59751499100335,0.01165053410433,0.0082906797081,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
1.  Energy industries,27.16414046893216,5.876449847e-05,0.00514834096047,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3.6344040020142,0.00015927784147,0.00098880109293,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
3.  Transport,37.034192878971,0.0110210475431,0.00180845966771,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
4.  Other sectors,31.76477764108599,0.00041144422129,0.00034507798699,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
B. Fugitive emissions from fuels,0.000524592,0.024849702,,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.000524592,0.024849702,,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.04648200333,1.498883986e-05,2.22110888e-06,,,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,2.33428264566797,0.04614558,,Summary1.As1,MONACCO,2001,Subsector,1. Energy
