GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),78.55798888683431,,,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
                                           Sectoral approach(2),78.83976648416434,0.00745615715548,0.00664154884524,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
1.  Energy industries,17.26203470079165,6.138821034e-05,0.00370104066214,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3.66733413842255,0.00016010391773,0.00098966579804,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
3.  Transport,30.07186044292135,0.00686448959392,0.0016305729824,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
4.  Other sectors,27.83853720202879,0.00037017543349,0.00032026940266,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00038572786,0.0234055867914,,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00038572786,0.0234055867914,,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.04144248317782,1.012983861e-05,2.08991588e-06,,,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,5.93211274592579,0.1287414,,Summary1.As1,MONACCO,2009,Subsector,1. Energy
