GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),74.28202725477531,,,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
                                           Sectoral approach(2),74.49221080519688,0.00631040976659,0.0063184005555,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
1.  Energy industries,19.09697941347825,5.342029952e-05,0.00352393663692,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3.5695012767277,0.00015897364805,0.00098856490644,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
3.  Transport,27.86498656971872,0.0057697790394,0.00152173365219,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
4.  Other sectors,23.96074354527221,0.00032823677962,0.00028416535995,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00039030996,0.0234264961344,,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00039030996,0.0234264961344,,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.0396527449283,8.6613774e-06,1.93513022e-06,,,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,6.5163454110894,0.03003966,,Summary1.As1,MONACCO,2011,Subsector,1. Energy
