GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),71.15913408128293,,,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
                                           Sectoral approach(2),71.0730470503406,0.00553408355044,0.00714252549072,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
1.  Energy industries,21.73437826065095,6.30760907e-05,0.0036644990259,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4.94015616087163,0.00028084412987,0.00190097103349,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
3.  Transport,22.37656622425255,0.0048685945637,0.00128469886903,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
4.  Other sectors,22.02194640456548,0.00032156876617,0.0002923565623,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
B. Fugitive emissions from fuels,0.0003519,0.0217489661,,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.0003519,0.0217489661,,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.04690452841473,8.84958946e-06,1.81970964e-06,,,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,7.7720225714799,0.000357615,,Summary1.As1,MONACCO,2019,Subsector,1. Energy
