GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),76.2000106689276,,,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
                                           Sectoral approach(2),76.35954501225169,0.00616928473073,0.0064461226023,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
1.  Energy industries,16.95520692204489,6.519976592e-05,0.00371364531118,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3.7280908170874,0.00016110885998,0.00099065880618,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
3.  Transport,25.9643917936961,0.00555080344005,0.00140149922687,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
4.  Other sectors,29.7118554794233,0.00039217266478,0.00034031925807,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00039992532,0.0235291879032,,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00039992532,0.0235291879032,,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.03559264860851,8.17033551e-06,1.75781228e-06,,,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,5.88135623950686,0.03003966,,Summary1.As1,MONACCO,2010,Subsector,1. Energy
