GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),93371.36969281008,,,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
                                           Sectoral approach(2),93012.35296070053,18.96100786338446,2.23039596467841,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
1.  Energy industries,25368.892024198867,1.26800129479408,0.61586835735405,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,13624.419306737262,2.00140511364181,0.39412905578171,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
3.  Transport,27241.240849487305,1.31823511135496,0.82711545558199,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
4.  Other sectors,26624.748972178942,14.36493853354979,0.3880220951254,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
5.  Other,153.05180809815,0.00842781004382,0.00526100083526,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,117.29408016765547,24.12603057885054,,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
1.  Solid fuels,0.04295,2.02134,,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,117.25113016765548,22.10469057885054,,,,,Summary1.As1,BELGIUM,2009,Subsector,1. Energy
