GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),97277.27180233342,,,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
                                           Sectoral approach(2),105795.52113533177,16.80667805174615,2.09545640080815,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
1.  Energy industries,29074.298072588306,0.77894945744005,0.60720948676877,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,23038.87168053586,1.10901988328835,0.37652914412221,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
3.  Transport,22594.997872481705,5.04491618457926,0.76436645845468,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
4.  Other sectors,30879.907080056808,9.86588052742584,0.34022804579947,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
5.  Other,207.4464296690841,0.00791199901265,0.00712326566302,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
B. Fugitive emissions from fuels,84.41746218536466,31.57747637338504,,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
1.  Solid fuels,0.18778,3.21645,,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,84.22968218536465,28.36102637338504,,,,,Summary1.As1,BELGIUM,1995,Subsector,1. Energy
