GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),79172.82631910674,,,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
                                           Sectoral approach(2),83378.10338616383,20.15928523046655,2.17484316001665,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
1.  Energy industries,19364.755231060095,1.12928095977736,0.52961868169725,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,13547.624864100888,1.61311190708117,0.28600827350077,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
3.  Transport,26355.727247206632,0.74181960150054,0.97069962866814,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
4.  Other sectors,24001.000164885583,16.66831694203333,0.38474471921352,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
5.  Other,108.99587891063656,0.00675582007415,0.00377185693697,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,78.27684120008743,22.60631267318939,,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
1.  Solid fuels,,1.68103,,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,78.27684120008743,20.92528267318939,,,,,Summary1.As1,BELGIUM,2016,Subsector,1. Energy
