GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),99366.85661540009,,,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
                                           Sectoral approach(2),104241.98002512442,14.51235059371294,2.35205223187551,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
1.  Energy industries,28272.182647531554,1.22614276113634,0.71480026799809,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,21488.245753803974,1.56724447843851,0.45676570652819,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
3.  Transport,24672.908949406607,3.36073150132568,0.82914983291378,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
4.  Other sectors,29589.161306885406,8.345894195974,0.3440066432852,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
5.  Other,219.48136749687964,0.01233765683841,0.00732978115025,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
B. Fugitive emissions from fuels,165.42291386016095,27.62218861599256,,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
1.  Solid fuels,0.14165,2.74744,,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,165.28126386016095,24.87474861599256,,,,,Summary1.As1,BELGIUM,2000,Subsector,1. Energy
