GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),97395.50297033341,,,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
                                           Sectoral approach(2),103814.21915825464,19.04407321724124,1.97380400384431,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
1.  Energy industries,29054.44607608998,0.72927807165512,0.64697351559882,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,22523.010802458342,1.15183333290168,0.37608715176328,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
3.  Transport,21528.541295447103,5.98858816632019,0.61248731271938,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
4.  Other sectors,30504.036632327614,11.17330524319919,0.33133448141229,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
5.  Other,204.18435193158868,0.00106840316506,0.00692154235054,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
B. Fugitive emissions from fuels,83.7373593874636,34.36934635900855,,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
1.  Solid fuels,0.24949,6.44003,,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,83.4878693874636,27.92931635900855,,,,,Summary1.As1,BELGIUM,1992,Subsector,1. Energy
