GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),94370.19488717342,,,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
                                           Sectoral approach(2),103654.92769870753,18.48000060895723,1.97132741312538,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
1.  Energy industries,28328.570380601395,0.71018126229798,0.62880856394572,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,22463.266199232734,1.09112943090545,0.35560453796541,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
3.  Transport,22027.52307792739,5.65008931016431,0.64792658234643,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
4.  Other sectors,30636.02174105559,11.02759392649555,0.33224485847202,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
5.  Other,199.54629989042334,0.00100667909394,0.0067428703958,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
B. Fugitive emissions from fuels,83.94222000513268,36.03465132701177,,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
1.  Solid fuels,0.20014434782609,3.42883043478261,,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,83.74207565730659,32.60582089222916,,,,,Summary1.As1,BELGIUM,1993,Subsector,1. Energy
