GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),85576.32426053341,,,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
                                           Sectoral approach(2),88101.53904654378,18.00377922673592,2.30926509916753,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
1.  Energy industries,22520.4193907012,1.37668631184717,0.55301918174941,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,15369.734171498896,2.06145476277957,0.52656345028869,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
3.  Transport,26044.583803931466,1.00732120771769,0.87338708347496,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
4.  Other sectors,24040.24429688998,13.55146618197471,0.3519320145231,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
5.  Other,126.55738352224053,0.00685076241678,0.00436336913137,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,93.23237212519825,24.49504629899744,,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
1.  Solid fuels,0.06235,2.05929,,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,93.17002212519826,22.43575629899744,,,,,Summary1.As1,BELGIUM,2011,Subsector,1. Energy
