GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,44183.524270800815,77.85929484579938,1.06007949923874,,,Summary1.As1,BULGARIA,2003,Sector
2.  Industrial processes and product use,6205.416692957835,1.6912944266,2.38040565967732,77.97151635681081,0.00033718312816,Summary1.As1,BULGARIA,2003,Sector
