GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,49.70113805066667,80.0488100020412,9.7756174749073,Summary1.As2,BULGARIA,2011,Sector
"4.  Land use, land-use change and forestry  (4)",-8743.421204763537,0.666709758,0.77569615497599,Summary1.As2,BULGARIA,2011,Sector
5.  Waste,9.70747976,128.33667783381975,0.49737403807912,Summary1.As2,BULGARIA,2011,Sector
