GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,38932.148909048425,59.66760048454568,0.94989296352347,,,,Summary1.As1,BULGARIA,2013,Sector
2.  Industrial processes and product use,3553.945118516049,2.0489e-05,0.462923276,727.6250412531649,0.03939737023125,0.00089558668828,Summary1.As1,BULGARIA,2013,Sector
