GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,48705.2324058362,60.07549397459748,1.09974663656956,,,Summary1.As1,BULGARIA,2007,Sector
2.  Industrial processes and product use,6905.611532451964,1.396576,2.03573536246921,282.33537447737655,0.00038659120305,Summary1.As1,BULGARIA,2007,Sector
