GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,60.50650381910718,79.26039255799796,14.78601479992899,Summary1.As2,BULGARIA,2016,Sector
"4.  Land use, land-use change and forestry  (4)",-9762.085473639803,0.590028318,0.97293047604098,Summary1.As2,BULGARIA,2016,Sector
5.  Waste,12.2722105,118.93930694152434,0.55175282342824,Summary1.As2,BULGARIA,2016,Sector
