GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,762.2833296,0.027311492,0.020979712,Summary1.As3,BULGARIA,2014,Sector
CO2 emissions from biomass,5028.944289226128,,,Summary1.As3,BULGARIA,2014,Sector
Indirect N2O,,,3.23879092894011,Summary1.As3,BULGARIA,2014,Sector
Indirect CO2,72.75317882549153,,,Summary1.As3,BULGARIA,2014,Sector
