GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,40419.91120941746,70.72890290288122,0.99849770305445,,,Summary1.As1,BULGARIA,2002,Sector
2.  Industrial processes and product use,5597.910655355118,1.3576092372,2.2935071553568,60.98259301843715,0.00031869860884,Summary1.As1,BULGARIA,2002,Sector
