GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,58.56179006482,79.87698199936895,14.38197045631029,Summary1.As2,BULGARIA,2021,Sector
"4.  Land use, land-use change and forestry  (4)",-9592.858202396877,5.07493217880001,1.15725312121574,Summary1.As2,BULGARIA,2021,Sector
5.  Waste,5.71342089999999,96.62360337790349,0.45948412109064,Summary1.As2,BULGARIA,2021,Sector
