GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,42535.26855793496,58.72357179296857,0.97517817665275,,,,Summary1.As1,BULGARIA,2009,Sector
2.  Industrial processes and product use,3143.3119664593314,0.1948329,0.955378324,418.13379716957,0.0563103,0.0004173333221,Summary1.As1,BULGARIA,2009,Sector
