GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,495.9661958129693,,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
B.  Manure management,,72.24632979319742,2.34936704606663,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
D.  Agricultural soils,,,18.19382833227497,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
G. Liming,343.90247759999994,,,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
H. Urea application,91.98053333333334,,,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
J.  Other ,,,,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
A. Forest land (4),-2313.5355795744895,2.71059318913948,0.88335719006456,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
B. Cropland (4),-340.30482830343993,0.000432,1.12e-05,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
C. Grassland (4),6696.926524515274,10.11364539171563,0.21530098460512,Summary1.As2,IRELAND,2019,Subsector,3.  Agriculture
