GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),34638.29459307098,,,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
                                           Sectoral approach(2),34538.99433795014,14.17886461132838,1.54137811270683,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
1.  Energy industries,14016.854271602871,0.35748271170864,0.26117908234567,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4129.830782049121,0.25744428516673,0.0412949591185,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
3.  Transport,7027.284515147332,1.8616269813851,0.88920051605828,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
4.  Other sectors,9365.024769150816,11.70231063306791,0.34970355518438,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
B. Fugitive emissions from fuels,0.01343936628064,3.79747763353731,,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
1.  Solid fuels,,1.2608596,,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.01343936628064,2.53661803353731,,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
A.  Mineral industry,1198.387083175485,,,,,,Summary1.As1,IRELAND,1996,Subsector,1. Energy
