GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),34308.683668952384,,,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
                                           Sectoral approach(2),34376.40535551645,7.06219515362912,1.11082355678298,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
1.  Energy industries,10063.047594806427,0.41616211583811,0.36038587985394,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4603.537436379803,0.32260917201923,0.04491768996845,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
3.  Transport,10865.314212860723,0.29128326682043,0.43759535867612,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
4.  Other sectors,8844.506111469494,6.03214059895135,0.26792462828447,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
B. Fugitive emissions from fuels,0.43357205598894,3.61444833057974,6.9e-13,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
1.  Solid fuels,,0.697805,,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.43357205598894,2.91664333057974,6.9e-13,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
A.  Mineral industry,2256.94038076191,,,,,,Summary1.As1,IRELAND,2021,Subsector,1. Energy
