GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,29838.768311765278,29.37068044059955,0.91289954247676,,,,Summary1.As1,NEW ZEALAND,2016,Sector
2.  Industrial processes and product use,3213.604592650708,5.01110799875506,0.1974,1304.0000169898817,48.691416228474,0.00076153476988,Summary1.As1,NEW ZEALAND,2016,Sector
