GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2196.4436171205375,0.07983145740991,0.06847436753521,Summary1.As3,NEW ZEALAND,1993,Sector
CO2 emissions from biomass,4174.180300136822,,,Summary1.As3,NEW ZEALAND,1993,Sector
Long-term storage of C in waste disposal sites,2956.3315060469986,,,Summary1.As3,NEW ZEALAND,1993,Sector
Indirect N2O,,,0.14119727899721,Summary1.As3,NEW ZEALAND,1993,Sector
