GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level
3.  Agriculture,967.0878641496436,1184.2615820529466,24.94674966157251,,Summary1.As2,NEW ZEALAND,2017,Sector
"4.  Land use, land-use change and forestry  (4)",-24840.849197077223,3.88233831214995,0.87158318769763,,Summary1.As2,NEW ZEALAND,2017,Sector
5.  Waste,95.21637102260789,126.8411658751067,0.52452018035197,,Summary1.As2,NEW ZEALAND,2017,Sector
6.  Other   (please specify)(6),1.78844200636018,0.05884155076871,0.00013230629581,0.234313155442,Summary1.As2,NEW ZEALAND,2017,Sector
