GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,31150.236149420096,32.69280577990969,0.92711622902614,,,,Summary1.As1,NEW ZEALAND,2015,Sector
2.  Industrial processes and product use,3509.6929400896574,4.2680433,0.2011,1280.7687016484115,58.5852132926597,0.00072213151665,Summary1.As1,NEW ZEALAND,2015,Sector
