GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level
3.  Agriculture,500.41393488597504,1132.8796032794985,19.40502631463465,,Summary1.As2,NEW ZEALAND,1994,Sector
"4.  Land use, land-use change and forestry  (4)",-23357.000151571272,3.19355367722108,1.23055745706494,,Summary1.As2,NEW ZEALAND,1994,Sector
5.  Waste,137.63444468081323,155.57914692166122,0.38784561760995,,Summary1.As2,NEW ZEALAND,1994,Sector
6.  Other   (please specify)(6),1.35962350123459,0.06952036244107,0.00023750505751,0.003511365,Summary1.As2,NEW ZEALAND,1994,Sector
