GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,25804.26768237391,52.13459298121158,0.89172640548059,,,,Summary1.As1,NEW ZEALAND,1996,Sector
2.  Industrial processes and product use,2826.085920668096,4.2472927,0.25270739653623,69.97593836922407,250.725,0.00108102869219,Summary1.As1,NEW ZEALAND,1996,Sector
