GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,394.766617512301,1094.2895988306138,17.99086729092523,Summary1.As2,NEW ZEALAND,1992,Sector
"4.  Land use, land-use change and forestry  (4)",-22400.843984849824,2.277357123627,1.10466499672969,Summary1.As2,NEW ZEALAND,1992,Sector
5.  Waste,156.1523337077757,155.2605483535572,0.39192547579053,Summary1.As2,NEW ZEALAND,1992,Sector
6.  Other   (please specify)(6),1.32821166633823,0.0734700004503,0.00025918920572,Summary1.As2,NEW ZEALAND,1992,Sector
