GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level
3.  Agriculture,1050.237449257971,1195.3013138632305,24.6194960010165,,Summary1.As2,NEW ZEALAND,2015,Sector
"4.  Land use, land-use change and forestry  (4)",-26774.749228375607,3.09330622923714,1.01075442412218,,Summary1.As2,NEW ZEALAND,2015,Sector
5.  Waste,100.33887276760038,129.63188974137898,0.49353029825764,,Summary1.As2,NEW ZEALAND,2015,Sector
6.  Other   (please specify)(6),1.63125549577823,0.06127587212038,0.00012934262797,0.22174016392138,Summary1.As2,NEW ZEALAND,2015,Sector
