GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2540.74482965082,0.07414841918563,0.07312981122109,Summary1.As3,NEW ZEALAND,2000,Sector
CO2 emissions from biomass,4945.051905138621,,,Summary1.As3,NEW ZEALAND,2000,Sector
Long-term storage of C in waste disposal sites,4103.233924293176,,,Summary1.As3,NEW ZEALAND,2000,Sector
Indirect N2O,,,0.15689271644289,Summary1.As3,NEW ZEALAND,2000,Sector
