GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level
3.  Agriculture,790.7797768627003,1195.5320297467258,21.44186795211474,,Summary1.As2,NEW ZEALAND,2000,Sector
"4.  Land use, land-use change and forestry  (4)",-27267.514091514295,2.74736962249353,1.37534205131988,,Summary1.As2,NEW ZEALAND,2000,Sector
5.  Waste,149.7266299581843,166.30342915794256,0.43327161648769,,Summary1.As2,NEW ZEALAND,2000,Sector
6.  Other   (please specify)(6),1.45318877346358,0.0781672968477,0.00017218788274,0.03361927391505,Summary1.As2,NEW ZEALAND,2000,Sector
