GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level
3.  Agriculture,1019.7067219571724,1170.6093008216842,23.65604535740059,,Summary1.As2,NEW ZEALAND,2011,Sector
"4.  Land use, land-use change and forestry  (4)",-29908.593772349777,2.56141601913781,1.18282272173729,,Summary1.As2,NEW ZEALAND,2011,Sector
5.  Waste,105.30719291734967,139.40388575490124,0.44618755140606,,Summary1.As2,NEW ZEALAND,2011,Sector
6.  Other   (please specify)(6),2.54057977829219,0.0716950335059,0.00013325847821,0.16814176500725,Summary1.As2,NEW ZEALAND,2011,Sector
