GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,31507.89725903237,24.33631179379751,0.84703210262641,,,,Summary1.As1,NEW ZEALAND,2018,Sector
2.  Industrial processes and product use,3085.448532759152,3.6906674,0.27335,1375.365902339682,72.396164892824,0.00064512621517,Summary1.As1,NEW ZEALAND,2018,Sector
