GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),62979.93568004411,,,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
                                           Sectoral approach(2),63615.394533397615,27.62344951051078,1.3201517486424,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
1.  Energy industries,35567.689550548086,13.90672570859372,0.44199580039159,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6273.548978526822,0.76263174207364,0.25206532741872,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
3.  Transport,12524.055234251173,2.76921765908533,0.40869230325897,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
4.  Other sectors,8998.488944060462,10.08463925946542,0.21110592071527,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
5.  Other,251.6118260110698,0.10023514129267,0.00629239685785,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,697.784981994147,10.06034454271128,0.00061329026537,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,697.784981994147,10.06034454271128,0.00061329026537,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
A.  Mineral industry,1571.022686386,,,,,,Summary1.As1,DENMARK,1997,Subsector,1. Energy
