GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,147.9658444378235,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
B.  Manure management,,106.30001790254634,2.31944550385914,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
D.  Agricultural soils,,,16.05201754767986,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,0.0967920705,0.00152829585,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
G. Liming,181.4041626143109,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
H. Urea application,0.71866666666667,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,2.590016,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
J.  Other ,,,,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
A. Forest land (4),-2518.594519734442,0.91444454183,0.080978905559,Summary1.As2,DENMARK,2019,Subsector,3.  Agriculture
