GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),55506.44321422694,,,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
                                           Sectoral approach(2),56621.92960952887,28.4585362906236,1.27097604388391,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
1.  Energy industries,28840.077788154642,15.39446438516853,0.40518168207694,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6295.430549596237,0.84764378216711,0.25354623905915,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
3.  Transport,12562.939361091181,2.43152602914879,0.39948930448422,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
4.  Other sectors,8652.043780747901,9.68549870116319,0.20547053929083,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
5.  Other,271.4381299389075,0.09940339297598,0.00728827897277,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
B. Fugitive emissions from fuels,1106.6745980624578,12.30526003548056,0.00092525513061,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1106.6745980624578,12.30526003548056,0.00092525513061,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
A.  Mineral industry,1612.722903032,,,,,,Summary1.As1,DENMARK,1999,Subsector,1. Energy
