GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),49141.15201261399,,,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
                                           Sectoral approach(2),50377.692880204115,25.02878795045304,1.21488982870775,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
1.  Energy industries,23029.710974141377,12.43718990981165,0.3578159298755,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5615.285447677443,0.85541102276267,0.21082927565869,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
3.  Transport,13598.649096676336,1.49949773573826,0.37540300015038,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
4.  Other sectors,7752.838067410473,10.16218742010393,0.25996576706744,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
5.  Other,381.209294298487,0.07450186203653,0.01087585595574,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
B. Fugitive emissions from fuels,547.9969572902066,11.35793162904325,0.00056668225479,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,547.9969572902066,11.35793162904325,0.00056668225479,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
A.  Mineral industry,1566.9004311725,,,,,,Summary1.As1,DENMARK,2005,Subsector,1. Energy
