GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),29294.618687319475,,,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
                                           Sectoral approach(2),30776.125381292994,11.48169479944643,1.2000080443345,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
1.  Energy industries,8781.541724799497,4.93099121223237,0.26675457761886,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3865.388562299008,0.9758341880819,0.18896466599932,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
3.  Transport,13181.16237854247,0.39688514191293,0.47236762523985,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
4.  Other sectors,4750.857387771273,5.16849057200603,0.2647153461742,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
5.  Other,197.1753278807427,0.0094936852132,0.00720582930227,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
B. Fugitive emissions from fuels,194.924368011013,3.13776972445906,0.00027416580822,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,194.924368011013,3.13776972445906,0.00027416580822,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
A.  Mineral industry,1250.58764401211,,,,,,Summary1.As1,DENMARK,2019,Subsector,1. Energy
