GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),6269.879737753964,,,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
                                           Sectoral approach(2),6474.201750950236,0.6472347726104,0.077638191547,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
1.  Energy industries,3300.0,0.13189,0.026022,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,596.0270899999999,0.05411844925,0.0083694870125,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
3.  Transport,2037.6353009502361,0.1414463233604,0.0371384845345,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
4.  Other sectors,515.28393,0.3165235,0.00592219,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
5.  Other,25.25543,0.0032565,0.00018603,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
A.  Mineral industry,896.4155999999999,,,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,2.658336712,,,,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,267.01636952878306,,Summary1.As1,CYPRUS,2016,Subsector,1. Energy
