GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
"4.  Land use, land-use change and forestry  (4)",5890.159523321955,10.8475366462,0.3604777648252,,,,Summary1.As2,NETHERLANDS,1991,Sector
5.  Waste,,567.1649185371117,2.83189819797767,,,,Summary1.As2,NETHERLANDS,1991,Sector
3.  Agriculture,144.59121262941983,590.4405550866934,33.35427915903885,,,,Summary1.As2,NETHERLANDS,1992,Sector
"4.  Land use, land-use change and forestry  (4)",5857.868061096226,10.7490933017,0.3523029911517,,,,Summary1.As2,NETHERLANDS,1992,Sector
5.  Waste,,556.1518613430301,2.8810330686433,,,,Summary1.As2,NETHERLANDS,1992,Sector
3.  Agriculture,138.0924778673966,585.0997400138397,32.47814038065968,,,,Summary1.As2,NETHERLANDS,1993,Sector
"4.  Land use, land-use change and forestry  (4)",5930.164738084938,10.6511602633,0.3451470973767,,,,Summary1.As2,NETHERLANDS,1993,Sector
5.  Waste,,541.3371726787002,2.95166101321464,,,,Summary1.As2,NETHERLANDS,1993,Sector
3.  Agriculture,100.2491709331811,563.9390785078184,31.35698693416556,,,,Summary1.As2,NETHERLANDS,1994,Sector
"4.  Land use, land-use change and forestry  (4)",5936.159320773605,10.5537350726,0.3390004438023,,,,Summary1.As2,NETHERLANDS,1994,Sector
5.  Waste,,520.2170992707048,3.01472315155237,,,,Summary1.As2,NETHERLANDS,1994,Sector
3.  Agriculture,100.96702983415656,557.6685067588348,31.99636093738787,,,,Summary1.As2,NETHERLANDS,1995,Sector
"4.  Land use, land-use change and forestry  (4)",5703.695811938372,10.4568169916,0.333852920926,,,,Summary1.As2,NETHERLANDS,1995,Sector
5.  Waste,,492.6974628340218,3.00633404214072,,,,Summary1.As2,NETHERLANDS,1995,Sector
3.  Agriculture,113.51799614922346,543.3788646160805,32.06207930659325,,,,Summary1.As2,NETHERLANDS,1996,Sector
"4.  Land use, land-use change and forestry  (4)",5634.005259647538,10.3604103828,0.329694569744,,,,Summary1.As2,NETHERLANDS,1996,Sector
5.  Waste,,476.7410959911713,2.99563655173727,,,,Summary1.As2,NETHERLANDS,1996,Sector
3.  Agriculture,112.59425087032707,519.3579732454972,31.39932397643812,,,,Summary1.As2,NETHERLANDS,1997,Sector
"4.  Land use, land-use change and forestry  (4)",5528.348344155172,10.2645127083,0.326514407748,,,,Summary1.As2,NETHERLANDS,1997,Sector
5.  Waste,,461.63254059127945,3.02655438919375,,,,Summary1.As2,NETHERLANDS,1997,Sector
3.  Agriculture,105.831448175366,513.6351149172227,29.40652373534048,,,,Summary1.As2,NETHERLANDS,1998,Sector
"4.  Land use, land-use change and forestry  (4)",5537.354092264206,10.1691225183,0.324301049129,,,,Summary1.As2,NETHERLANDS,1998,Sector
5.  Waste,,442.8733781072697,3.01599432761713,,,,Summary1.As2,NETHERLANDS,1998,Sector
3.  Agriculture,86.09952095975183,507.0845665223605,28.38096333799444,,,,Summary1.As2,NETHERLANDS,1999,Sector
"4.  Land use, land-use change and forestry  (4)",5441.936962672371,10.0742407174,0.323043872008,,,,Summary1.As2,NETHERLANDS,1999,Sector
5.  Waste,,406.0531948565289,2.9804580963252,,,,Summary1.As2,NETHERLANDS,1999,Sector
3.  Agriculture,99.90371908447312,490.12766033322765,25.67653305566854,,,,Summary1.As2,NETHERLANDS,2000,Sector
"4.  Land use, land-use change and forestry  (4)",5329.611855496639,9.9798643151,0.322731216486,,,,Summary1.As2,NETHERLANDS,2000,Sector
5.  Waste,,382.36274436854814,2.9455432952025,,,,Summary1.As2,NETHERLANDS,2000,Sector
3.  Agriculture,84.4602851573729,486.8028078156196,24.63917413976488,,,,Summary1.As2,NETHERLANDS,2001,Sector
"4.  Land use, land-use change and forestry  (4)",5412.017939446639,9.8859985067,0.323352161545,,,,Summary1.As2,NETHERLANDS,2001,Sector
5.  Waste,,360.3735568005546,2.95825232340185,,,,Summary1.As2,NETHERLANDS,2001,Sector
3.  Agriculture,88.09922489238016,461.7893144435057,22.5518895233786,,,,Summary1.As2,NETHERLANDS,2002,Sector
"4.  Land use, land-use change and forestry  (4)",5364.819565542372,9.7926450265,0.324894945975,,,,Summary1.As2,NETHERLANDS,2002,Sector
5.  Waste,,341.4962878723066,2.91685086958947,,,,Summary1.As2,NETHERLANDS,2002,Sector
3.  Agriculture,98.4798386523887,453.32999335337695,22.06201475171086,,,,Summary1.As2,NETHERLANDS,2003,Sector
"4.  Land use, land-use change and forestry  (4)",5690.306954642271,9.6997996634,0.327346869928,,,,Summary1.As2,NETHERLANDS,2003,Sector
5.  Waste,,319.26141878758733,2.83527568634546,,,,Summary1.As2,NETHERLANDS,2003,Sector
3.  Agriculture,89.2016463649982,452.60677923803735,21.32058047459848,,,,Summary1.As2,NETHERLANDS,2004,Sector
"4.  Land use, land-use change and forestry  (4)",5520.875650262438,9.6229244355,0.325603268448,,,,Summary1.As2,NETHERLANDS,2004,Sector
5.  Waste,,306.026363934345,2.84604622851798,,,,Summary1.As2,NETHERLANDS,2004,Sector
3.  Agriculture,83.0221570324732,450.1756545506098,21.00365891857865,,,,Summary1.As2,NETHERLANDS,2005,Sector
"4.  Land use, land-use change and forestry  (4)",5406.171503288439,9.5464745993,0.32479458218,,,,Summary1.As2,NETHERLANDS,2005,Sector
5.  Waste,,245.6623094075179,2.85145228012872,,,,Summary1.As2,NETHERLANDS,2005,Sector
3.  Agriculture,93.282521781479,450.1156529404431,21.47661266351408,,,,Summary1.As2,NETHERLANDS,2006,Sector
"4.  Land use, land-use change and forestry  (4)",5405.6151409421045,9.4704505401,0.324917806349,,,,Summary1.As2,NETHERLANDS,2006,Sector
5.  Waste,,227.51076971435583,2.83698221112419,,,,Summary1.As2,NETHERLANDS,2006,Sector
3.  Agriculture,94.0155041965512,453.3284132913174,20.44170137264659,,,,Summary1.As2,NETHERLANDS,2007,Sector
"4.  Land use, land-use change and forestry  (4)",5048.617796838138,9.3948535505,0.325969720869,,,,Summary1.As2,NETHERLANDS,2007,Sector
5.  Waste,,211.90903442019672,2.91457244782861,,,,Summary1.As2,NETHERLANDS,2007,Sector
3.  Agriculture,81.1933089790824,460.2211644456767,19.96731975466498,,,,Summary1.As2,NETHERLANDS,2008,Sector
"4.  Land use, land-use change and forestry  (4)",5056.125479623038,9.3196822717,0.327947034778,,,,Summary1.As2,NETHERLANDS,2008,Sector
5.  Waste,,198.32746894356268,2.91306527225355,,,,Summary1.As2,NETHERLANDS,2008,Sector
3.  Agriculture,84.7704747673734,465.6872216189839,19.1863214170616,,,,Summary1.As2,NETHERLANDS,2009,Sector
"4.  Land use, land-use change and forestry  (4)",4997.541581121004,9.2466942116,0.33529086223,,,,Summary1.As2,NETHERLANDS,2009,Sector
5.  Waste,,189.96502323677208,2.85843783406134,,,,Summary1.As2,NETHERLANDS,2009,Sector
3.  Agriculture,92.0351890530877,466.6173077873599,19.11032137661779,,,,Summary1.As2,NETHERLANDS,2010,Sector
"4.  Land use, land-use change and forestry  (4)",4747.530566645404,9.1739875414,0.34341683928,,,,Summary1.As2,NETHERLANDS,2010,Sector
5.  Waste,,177.10425748385396,2.81838459040952,,,,Summary1.As2,NETHERLANDS,2010,Sector
3.  Agriculture,108.7336934686235,461.8423640862141,18.33402977192069,,,,Summary1.As2,NETHERLANDS,2011,Sector
"4.  Land use, land-use change and forestry  (4)",5303.214156889205,9.1015621153,0.35332360168,,,,Summary1.As2,NETHERLANDS,2011,Sector
5.  Waste,,166.1927841632224,2.86824591443095,,,,Summary1.As2,NETHERLANDS,2011,Sector
3.  Agriculture,142.0624368912389,459.5925589821496,17.71141987096052,,,,Summary1.As2,NETHERLANDS,2012,Sector
"4.  Land use, land-use change and forestry  (4)",5615.416224535772,9.0294175322,0.365013261697,,,,Summary1.As2,NETHERLANDS,2012,Sector
5.  Waste,,156.90045892789414,2.84878958200292,,,,Summary1.As2,NETHERLANDS,2012,Sector
3.  Agriculture,130.8697168912388,470.3201487647445,18.5089673300281,,,,Summary1.As2,NETHERLANDS,2013,Sector
"4.  Land use, land-use change and forestry  (4)",5153.310736464671,8.9593825036,0.35147039729,,,,Summary1.As2,NETHERLANDS,2013,Sector
5.  Waste,,148.7827610542652,2.80359438843025,,,,Summary1.As2,NETHERLANDS,2013,Sector
3.  Agriculture,129.652482034096,473.83563294589095,18.76633300157885,,,,Summary1.As2,NETHERLANDS,2014,Sector
"4.  Land use, land-use change and forestry  (4)",5108.685695738838,8.9197048713,0.339224436258,,,,Summary1.As2,NETHERLANDS,2014,Sector
5.  Waste,,139.28413014456953,2.84155469356059,,,,Summary1.As2,NETHERLANDS,2014,Sector
3.  Agriculture,134.6490476204683,490.65334812417353,19.34030408857857,,,,Summary1.As2,NETHERLANDS,2015,Sector
"4.  Land use, land-use change and forestry  (4)",5072.694472061471,8.8800500011,0.328281792094,,,,Summary1.As2,NETHERLANDS,2015,Sector
5.  Waste,,130.9202418318931,2.84233279084663,,,,Summary1.As2,NETHERLANDS,2015,Sector
3.  Agriculture,85.8872141551243,505.876567038148,18.9137209808007,,,,Summary1.As2,NETHERLANDS,2016,Sector
"4.  Land use, land-use change and forestry  (4)",4791.424742548237,8.8404151254,0.318654382097,,,,Summary1.As2,NETHERLANDS,2016,Sector
5.  Waste,,123.94698794500886,2.96618748201539,,,,Summary1.As2,NETHERLANDS,2016,Sector
3.  Agriculture,98.7247820743261,500.5831509074219,19.45517048429853,,,,Summary1.As2,NETHERLANDS,2017,Sector
"4.  Land use, land-use change and forestry  (4)",3762.4084849109367,8.8213317264,0.313858473414,,,,Summary1.As2,NETHERLANDS,2017,Sector
5.  Waste,,115.71863612795588,2.98316304907829,,,,Summary1.As2,NETHERLANDS,2017,Sector
3.  Agriculture,83.1233921061991,482.09489070038535,19.20642184534748,,,,Summary1.As2,NETHERLANDS,2018,Sector
"4.  Land use, land-use change and forestry  (4)",3853.347466681104,8.8022561114,0.310229623893,,,,Summary1.As2,NETHERLANDS,2018,Sector
5.  Waste,,111.96654021918124,3.01280132207392,,,,Summary1.As2,NETHERLANDS,2018,Sector
3.  Agriculture,85.1618508746645,477.7433094351385,18.80996988657056,,,,Summary1.As2,NETHERLANDS,2019,Sector
"4.  Land use, land-use change and forestry  (4)",3848.4036786157367,8.7831874888,0.307779761531,,,,Summary1.As2,NETHERLANDS,2019,Sector
5.  Waste,,107.46893217260222,3.00602305369513,,,,Summary1.As2,NETHERLANDS,2019,Sector
3.  Agriculture,81.3170893717858,474.81325920820456,18.84643747517092,,,,Summary1.As2,NETHERLANDS,2020,Sector
"4.  Land use, land-use change and forestry  (4)",3815.7520904236894,8.7641224796,0.306519859276,,,,Summary1.As2,NETHERLANDS,2020,Sector
5.  Waste,,101.05129083842787,2.98617119432933,,,,Summary1.As2,NETHERLANDS,2020,Sector
3.  Agriculture,83.1650219454554,466.0709193061149,18.27001552048945,,,,Summary1.As2,NETHERLANDS,2021,Sector
"4.  Land use, land-use change and forestry  (4)",3985.238676531629,8.7448948368,0.312603807948,,,,Summary1.As2,NETHERLANDS,2021,Sector
5.  Waste,,97.03309934728784,2.99361322710018,,,,Summary1.As2,NETHERLANDS,2021,Sector
International bunkers,39548.66487588999,3.19973103955,1.03498351328,,,,Summary1.As3,NETHERLANDS,1990,Sector
CO2 emissions from biomass,3964.0512630161593,,,,,,Summary1.As3,NETHERLANDS,1990,Sector
Indirect CO2,917.191547026194,,,,,,Summary1.As3,NETHERLANDS,1990,Sector
International bunkers,40650.8306154,3.2720062505,1.063457179,,,,Summary1.As3,NETHERLANDS,1991,Sector
CO2 emissions from biomass,4254.255675415913,,,,,,Summary1.As3,NETHERLANDS,1991,Sector
Indirect CO2,885.988588983461,,,,,,Summary1.As3,NETHERLANDS,1991,Sector
International bunkers,41467.56674761001,3.27730552695,1.08615091452,,,,Summary1.As3,NETHERLANDS,1992,Sector
CO2 emissions from biomass,4147.279392320774,,,,,,Summary1.As3,NETHERLANDS,1992,Sector
Indirect CO2,803.166449603307,,,,,,Summary1.As3,NETHERLANDS,1992,Sector
International bunkers,40550.81776156,3.1498213202,1.06365301432,,,,Summary1.As3,NETHERLANDS,1993,Sector
CO2 emissions from biomass,4515.720579953992,,,,,,Summary1.As3,NETHERLANDS,1993,Sector
Indirect CO2,769.798753737464,,,,,,Summary1.As3,NETHERLANDS,1993,Sector
International bunkers,41827.6429547,3.2355613295,1.0967989912,,,,Summary1.As3,NETHERLANDS,1994,Sector
CO2 emissions from biomass,4386.820052107854,,,,,,Summary1.As3,NETHERLANDS,1994,Sector
Indirect CO2,714.708423660774,,,,,,Summary1.As3,NETHERLANDS,1994,Sector
International bunkers,42239.67250039,3.18687802555,1.10926963688,,,,Summary1.As3,NETHERLANDS,1995,Sector
CO2 emissions from biomass,4718.231723255439,,,,,,Summary1.As3,NETHERLANDS,1995,Sector
Indirect CO2,651.940644903746,,,,,,Summary1.As3,NETHERLANDS,1995,Sector
International bunkers,44185.32585572,3.3149042469,1.16051517264,,,,Summary1.As3,NETHERLANDS,1996,Sector
CO2 emissions from biomass,5603.258266760666,,,,,,Summary1.As3,NETHERLANDS,1996,Sector
Indirect CO2,625.855351920143,,,,,,Summary1.As3,NETHERLANDS,1996,Sector
International bunkers,47540.28393447,3.5634626891,1.24839529564,,,,Summary1.As3,NETHERLANDS,1997,Sector
CO2 emissions from biomass,5833.084169796197,,,,,,Summary1.As3,NETHERLANDS,1997,Sector
Indirect CO2,591.045682945709,,,,,,Summary1.As3,NETHERLANDS,1997,Sector
International bunkers,48040.78598054999,3.56461716915,1.2618098832,,,,Summary1.As3,NETHERLANDS,1998,Sector
CO2 emissions from biomass,5983.156561125854,,,,,,Summary1.As3,NETHERLANDS,1998,Sector
Indirect CO2,600.10265780012,,,,,,Summary1.As3,NETHERLANDS,1998,Sector
International bunkers,49983.31990064999,3.69133681045,1.3130467652,,,,Summary1.As3,NETHERLANDS,1999,Sector
CO2 emissions from biomass,6237.548223371668,,,,,,Summary1.As3,NETHERLANDS,1999,Sector
Indirect CO2,552.970957752794,,,,,,Summary1.As3,NETHERLANDS,1999,Sector
International bunkers,52213.1947857,3.88578157075,1.368902591,,,,Summary1.As3,NETHERLANDS,2000,Sector
CO2 emissions from biomass,6587.840187560985,,,,,,Summary1.As3,NETHERLANDS,2000,Sector
Indirect CO2,531.55925315863,,,,,,Summary1.As3,NETHERLANDS,2000,Sector
International bunkers,55932.94875666,4.24163758075,1.46404625312,,,,Summary1.As3,NETHERLANDS,2001,Sector
CO2 emissions from biomass,6973.950967434379,,,,,,Summary1.As3,NETHERLANDS,2001,Sector
Indirect CO2,481.06305193577,,,,,,Summary1.As3,NETHERLANDS,2001,Sector
International bunkers,55970.0103549,4.2219421919,1.4685376702,,,,Summary1.As3,NETHERLANDS,2002,Sector
CO2 emissions from biomass,7527.81162161145,,,,,,Summary1.As3,NETHERLANDS,2002,Sector
Indirect CO2,462.6197983666829,,,,,,Summary1.As3,NETHERLANDS,2002,Sector
International bunkers,53001.68186697,3.96418921425,1.39120798284,,,,Summary1.As3,NETHERLANDS,2003,Sector
CO2 emissions from biomass,7232.274469409922,,,,,,Summary1.As3,NETHERLANDS,2003,Sector
Indirect CO2,448.426821257958,,,,,,Summary1.As3,NETHERLANDS,2003,Sector
International bunkers,57588.41267511,4.32205758065,1.51167720712,,,,Summary1.As3,NETHERLANDS,2004,Sector
CO2 emissions from biomass,8062.788357328344,,,,,,Summary1.As3,NETHERLANDS,2004,Sector
Indirect CO2,420.130065898481,,,,,,Summary1.As3,NETHERLANDS,2004,Sector
International bunkers,61249.40034717,4.6232556506,1.60607727904,,,,Summary1.As3,NETHERLANDS,2005,Sector
CO2 emissions from biomass,9379.104409373414,,,,,,Summary1.As3,NETHERLANDS,2005,Sector
Indirect CO2,438.231829186781,,,,,,Summary1.As3,NETHERLANDS,2005,Sector
International bunkers,64761.63585147,4.9314061972,1.69779863924,,,,Summary1.As3,NETHERLANDS,2006,Sector
CO2 emissions from biomass,9658.07161074974,,,,,,Summary1.As3,NETHERLANDS,2006,Sector
Indirect CO2,426.410971918833,,,,,,Summary1.As3,NETHERLANDS,2006,Sector
International bunkers,66120.93214021,5.0573423585,1.73539549948,,,,Summary1.As3,NETHERLANDS,2007,Sector
CO2 emissions from biomass,9912.077632225446,,,,,,Summary1.As3,NETHERLANDS,2007,Sector
Indirect CO2,437.874058980028,,,,,,Summary1.As3,NETHERLANDS,2007,Sector
International bunkers,64098.08176668,4.8610774963,1.68331341236,,,,Summary1.As3,NETHERLANDS,2008,Sector
CO2 emissions from biomass,11391.695075670528,,,,,,Summary1.As3,NETHERLANDS,2008,Sector
Indirect CO2,423.394128424511,,,,,,Summary1.As3,NETHERLANDS,2008,Sector
International bunkers,57584.87789469,4.34395037445,1.51383444048,,,,Summary1.As3,NETHERLANDS,2009,Sector
CO2 emissions from biomass,12955.979579390088,,,,,,Summary1.As3,NETHERLANDS,2009,Sector
Indirect CO2,429.698744495075,,,,,,Summary1.As3,NETHERLANDS,2009,Sector
International bunkers,54816.61926564,4.1126885762,1.44124306888,,,,Summary1.As3,NETHERLANDS,2010,Sector
CO2 emissions from biomass,13610.3314391273,,,,,,Summary1.As3,NETHERLANDS,2010,Sector
Indirect CO2,458.203345106929,,,,,,Summary1.As3,NETHERLANDS,2010,Sector
International bunkers,58703.14439736,4.4306288376,1.5429095316,,,,Summary1.As3,NETHERLANDS,2011,Sector
CO2 emissions from biomass,13560.082021834578,,,,,,Summary1.As3,NETHERLANDS,2011,Sector
Indirect CO2,456.669542142354,,,,,,Summary1.As3,NETHERLANDS,2011,Sector
International bunkers,54421.52376015,4.07933047585,1.4317968986,,,,Summary1.As3,NETHERLANDS,2012,Sector
CO2 emissions from biomass,13987.626607087604,,,,,,Summary1.As3,NETHERLANDS,2012,Sector
Indirect CO2,453.031102519493,,,,,,Summary1.As3,NETHERLANDS,2012,Sector
International bunkers,52845.9851976,3.9157217592,1.3907958192,,,,Summary1.As3,NETHERLANDS,2013,Sector
CO2 emissions from biomass,13167.56238774254,,,,,,Summary1.As3,NETHERLANDS,2013,Sector
Indirect CO2,449.352810362215,,,,,,Summary1.As3,NETHERLANDS,2013,Sector
