GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,103552.54193867509,557.5354690424824,18.48521568386404,2751.7816014935174,6.16740506518957,0.00405426679425,Summary1.As1,CZECH REPUBLIC,2012,Total
