GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,17475.069428535062,2.17084123704492,0.22207428898298,,,Summary1.As1,EST,2018,Sector
2.  Industrial processes and product use,389.7831408294343,,0.010436000625,225.98543525134463,0.0001170645096,Summary1.As1,EST,2018,Sector
