GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,19471.29808064188,2.87827739957632,0.14974163406883,,,Summary1.As1,EST,1994,Sector
2.  Industrial processes and product use,568.3722246587988,,0.0193067389848,21.034340287984,0.0001301614375,Summary1.As1,EST,1994,Sector
