GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,18479.079426294444,2.50997785147246,0.20819964346424,,,Summary1.As1,EST,2011,Sector
2.  Industrial processes and product use,472.53140439360067,,0.01757835,178.25436298708027,8.215661437e-05,Summary1.As1,EST,2011,Sector
