GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,14852.950895622045,3.03931864158335,0.16395422747445,,,Summary1.As1,EST,2000,Sector
2.  Industrial processes and product use,606.1082806728001,,0.02718850578926,74.7379725589453,0.0001145773125,Summary1.As1,EST,2000,Sector
