GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,4.24053308039422,28.21223627948872,1.90425479517794,Summary1.As2,EST,1996,Sector
"4.  Land use, land-use change and forestry  (4)",-4020.090107326495,2.65185004998023,0.90622864991134,Summary1.As2,EST,1996,Sector
5.  Waste,2.45944828009594,15.97892754983914,0.11309761529669,Summary1.As2,EST,1996,Sector
