GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,19.40641868337164,28.36131802465966,2.51625261634384,Summary1.As2,EST,2018,Sector
"4.  Land use, land-use change and forestry  (4)",1909.1765361507512,2.790962232231,1.01857694509563,Summary1.As2,EST,2018,Sector
5.  Waste,0.57649432450933,10.31008625455759,0.16802366084509,Summary1.As2,EST,2018,Sector
